group	contrast	target_corpus	ref_corpus	rank	type	freq_tar	freq_ref	range_tar	range_ref	ll	lr	d1	d1sub	act	hedge	c	conf	note
11	Baseline vs L1	Baseline	L1	9	helps	89	59	76	57	6.352	0.604	NA	-	NA	NA	NA	M	描述性动词（this helps the reader）〔沿用组 2〕
11	Baseline vs L1	Baseline	L1	10	engaging	98	67	83	58	6.095	0.559	NA	-	A1	NA	NA	M	an engaging introduction，正向评价；目标态框架风险
11	Baseline vs L1	Baseline	L1	11	views	77	50	63	43	5.990	0.634	G1	Ideas	NA	NA	NA	M	opposing views，反驳层；同组 8 opposing 口径〔沿用组 9〕
11	Baseline vs L1	Baseline	L1	12	suggestion	101	70	52	44	5.888	0.540	NA	-	PENDING	NA	NA	-	act 层待定：反馈小标题（NA）vs 名词化建议行为（A3）〔沿用组 3〕
11	Baseline vs L1	Baseline	L1	13	concerns	110	78	78	65	5.718	0.507	NA	-	A2	NA	NA	M	my main concerns are…，批评标记语〔沿用组 1〕
11	Baseline vs L1	Baseline	L1	14	promising	51	30	49	30	5.666	0.776	NA	-	A1	NA	NA	M	a promising start，正向评价；目标态框架风险〔沿用组 9〕
11	Baseline vs L1	Baseline	L1	15	paper	265	216	130	105	5.379	0.306	NA	-	NA	NA	NA	H	文本指称语，不指示层级〔沿用组 1〕
11	Baseline vs L1	Baseline	L1	16	deserves	57	36	48	32	4.943	0.674	NA	-	PENDING	NA	NA	-	act 层待定：this point deserves more attention＝隐性建议（A3）vs 正向评价（A1）〔沿用组 9〕
11	Baseline vs L1	Baseline	L1	17	additionally	36	20	35	18	4.757	0.859	NA	-	NA	NA	NA	M	连接副词〔沿用组 9〕
11	Baseline vs L1	Baseline	L1	18	may	361	308	173	161	4.615	0.240	NA	-	NA	M1	NA	H	手册 v3 M1 明示 hedge〔沿用组 2〕
11	Baseline vs L1	Baseline	L1	19	anecdote	111	82	64	52	4.596	0.448	G1	Development	NA	NA	NA	H	证据类型〔沿用组 1〕
11	Baseline vs L1	Baseline	L1	20	fairly	84	59	67	50	4.584	0.520	NA	-	NA	M1	NA	H	手册 v3 M1 明示 hedge〔沿用组 1〕
11	Baseline vs L1	Baseline	L1	21	clearly	434	377	266	245	4.455	0.214	PENDING	-	NA	NA	NA	-	维度一待定（clear 系）；方式副词，act 层不赋值〔沿用组 2〕
11	Baseline vs L1	Baseline	L1	22	counterargument	263	219	148	133	4.362	0.275	G1	Ideas	NA	NA	NA	H	Ideas 明示。注：组 1 为 counterarguments、组 9 为归并 COUNTERARGUMENT，本组为单数单独入选，系口径效应
11	Baseline vs L1	Baseline	L1	23	citations	159	125	94	85	4.341	0.358	PENDING	-	NA	NA	NA	-	维度一待定：引用来源的使用(G1-Development)vs 引用格式(G2-Mechanics)；同组 10 citation 口径
11	Baseline vs L1	Baseline	L1	24	forward	44	27	37	23	4.239	0.715	NA	-	NA	NA	NA	M	going forward / put forward〔沿用组 5〕
11	Baseline vs L1	Baseline	L1	25	explain	601	536	244	240	4.230	0.176	NA	-	PENDING	NA	NA	-	"act 层待定：you explain X well（描述 NA）vs explain this further（A3）。属""内容动词""类，见报告 §5〔沿用组 5〕"
11	Baseline vs L1	Baseline	L1	26	repeated	72	50	62	45	4.156	0.537	PENDING	-	NA	NA	NA	-	维度一待定：repeated errors(G2)vs repeated ideas(G2-Local，手册 repetitive 口径)vs 论点重复(G1)〔沿用组 9〕
11	Baseline vs L1	Baseline	L1	27	discussing	74	52	63	48	4.029	0.520	G1	Ideas	PENDING	NA	NA	-	act 层待定：you discuss X（描述）vs discuss counterarguments（A3）；内容动词类
11	Baseline vs L1	Baseline	L1	28	opposing	152	120	102	86	4.019	0.352	G1	Ideas	NA	NA	NA	H	opposing views，反驳层〔沿用组 8〕
11	Baseline vs L1	Baseline	L1	29	balanced	76	54	65	48	3.909	0.504	G1	Ideas	A1	NA	NA	M	a balanced argument/view，域固定于论断；正向评价〔沿用组 2〕
11	Baseline vs L1	Baseline	L1	30	current	97	72	78	60	3.903	0.441	NA	-	NA	NA	NA	M	元话语现状框架（your current draft），同组 1 currently〔沿用组 5〕
12	L1 vs Baseline	L1	Baseline	1	consistent	135	81	109	70	13.248	0.726	PENDING	-	NA	NA	NA	-	维度一待定：consistent tense(G2)vs consistent argument(G1)；同组 2 consistency 口径〔沿用组 10〕
12	L1 vs Baseline	L1	Baseline	2	sentence	942	808	331	317	9.321	0.211	G2	Local Structure	NA	NA	NA	H	Local Structure 明示。注：组 2 为 sentences、组 10 为归并 SENTENCE，本组为单数单独入选，系口径效应
12	L1 vs Baseline	L1	Baseline	3	think	84	50	68	40	8.471	0.738	NA	-	NA	NA	NA	M	I think…＝人称归因，属手册排除的缓和策略，不入 M1〔沿用组 10〕
12	L1 vs Baseline	L1	Baseline	4	above	44	21	40	21	8.147	1.056	NA	-	NA	NA	NA	M	指示元话语（see above）〔沿用组 6〕
12	L1 vs Baseline	L1	Baseline	5	cut	90	58	77	48	6.738	0.623	G2	Local Structure	A3	NA	NA	M	删削冗余，句内/句间〔沿用组 1〕
12	L1 vs Baseline	L1	Baseline	6	recurring	41	21	41	20	6.420	0.954	NA	-	NA	NA	NA	M	"recurring errors/patterns，层级由宾语决定；构成""错误模式化""框架〔沿用组 2〕"
12	L1 vs Baseline	L1	Baseline	7	underdeveloped	65	39	63	39	6.377	0.726	G1	Development	A2	NA	NA	H	Development 域固定，负向〔沿用组 1〕
12	L1 vs Baseline	L1	Baseline	8	check	101	68	79	59	6.242	0.560	PENDING	-	A3	NA	NA	-	维度一待定：check your spelling(G2)vs check your logic(G1)；手册 A3 明示〔沿用组 2〕
12	L1 vs Baseline	L1	Baseline	9	paragraph	1688	1541	337	334	5.672	0.121	PENDING	-	NA	NA	NA	-	维度一待定：手册明示段落内部组织→G2、段落间安排→G1〔沿用组 10〕
12	L1 vs Baseline	L1	Baseline	10	then	382	318	225	196	5.397	0.254	NA	-	NA	NA	NA	H	连接副词〔沿用组 1〕
12	L1 vs Baseline	L1	Baseline	11	third	51	30	45	28	5.352	0.755	NA	-	NA	NA	NA	M	序数词，反馈条目枚举〔沿用组 10〕
12	L1 vs Baseline	L1	Baseline	12	material	166	126	118	98	5.204	0.387	G1	Development	NA	NA	NA	M	source material，属支撑材料〔沿用组 1〕
12	L1 vs Baseline	L1	Baseline	13	ones	62	39	56	37	5.114	0.658	NA	-	NA	NA	NA	M	指代词。注：组 10 为归并 ONE（one+ones），本组为 ones 单独入选，系口径效应
12	L1 vs Baseline	L1	Baseline	14	come	73	48	60	39	5.018	0.594	NA	-	NA	NA	NA	M	comes across/comes from〔沿用组 1〕
12	L1 vs Baseline	L1	Baseline	15	sounds	108	77	89	64	4.991	0.477	NA	-	NA	NA	NA	M	听感评价框架动词（sounds awkward/natural）；与 natural/unnatural 共现，其 C1 权重由后者承担〔沿用组 7〕
12	L1 vs Baseline	L1	Baseline	16	edit	122	89	109	83	4.940	0.444	PENDING	-	A3	NA	NA	-	维度一待定：表层编辑(G2)vs全局修改(G1)〔沿用组 1〕
12	L1 vs Baseline	L1	Baseline	17	similar	59	37	52	35	4.924	0.662	NA	-	NA	NA	NA	M	a similar point／similar phrasing，层级由宾语决定
12	L1 vs Baseline	L1	Baseline	18	needed	42	24	40	23	4.838	0.797	NA	-	A3	NA	NA	M	more detail is needed，need 系建议套语的被动形式〔沿用组 10〕
12	L1 vs Baseline	L1	Baseline	19	way	139	104	103	79	4.802	0.408	NA	-	NA	NA	NA	M	a way to／the way you，无固定层级所指〔沿用组 10〕
12	L1 vs Baseline	L1	Baseline	20	word	299	246	210	191	4.778	0.271	G2	Wording	NA	NA	NA	H	Wording 明示。注：本组为单数 word 独立入选（组 2 为归并 WORD），系 R1 先行的口径效应〔沿用组 3〕
12	L1 vs Baseline	L1	Baseline	21	logic	144	109	109	87	4.601	0.391	G1	Ideas	NA	NA	NA	H	手册 Ideas 词族例明列 logic〔沿用组 5〕
12	L1 vs Baseline	L1	Baseline	22	work	238	192	150	129	4.595	0.299	NA	-	NA	NA	NA	M	文本指称语（your work）〔沿用组 10〕
12	L1 vs Baseline	L1	Baseline	23	punctuation	252	206	150	141	4.293	0.280	G2	Mechanics	NA	NA	NA	H	Mechanics 明示〔沿用组 4〕
12	L1 vs Baseline	L1	Baseline	24	level	298	248	232	199	4.222	0.254	PENDING	-	NA	NA	NA	-	维度一待定：sentence-level(G2)/paragraph-level(G1)/level of detail(G1-Dev)〔沿用组 1〕
12	L1 vs Baseline	L1	Baseline	25	defensible	53	34	43	31	4.043	0.630	G1	Ideas	A1	NA	NA	M	域固定于 claim/thesis；正向评价，但存在目标态框架风险〔沿用组 1〕
12	L1 vs Baseline	L1	Baseline	26	vague	126	96	107	82	3.846	0.382	PENDING	-	A2	NA	NA	-	维度一待定：与 unclear 同族，可指论证或用词〔沿用组 1〕
