query_word	match_form	corpus	groups	layers	merge_expanded	doc_id	filename	token_pos	left	node	right
citation	citation	Generic	10	维度一	NO	118	ICLE-US-PRB-0036.2	577	introduction to include one clear focused thesis statement Fix all	citation	placeholders with proper source information Choose strongest sections and add
citation	citation	Generic	10	维度一	NO	118	ICLE-US-PRB-0036.2	634	strong bones and valuable content with revision focused on precision	citation	and deeper theoretical engagement it will be significantly more persuasive
citation	citation	Generic	10	维度一	NO	119	ICLE-US-PRB-0037.2	340	this in before submitting More importantly this is your only	citation	in a nine page essay full of specific historical and
citation	citation	Generic	10	维度一	NO	120	ICLE-US-PRB-0038.2	63	approach However the essay needs revision in several key areas	citation	completion argumentative focus balance of evidence and language accuracy Missing
citation	citation	Generic	10	维度一	NO	121	ICLE-US-PRB-0039.2	310	this evidence is simply reported rather than analyzed For each	citation	ask What does this evidence prove and how does it
citation	citation	Generic	10	维度一	NO	123	ICLE-US-SCU-0001.2	395	compelling piece of evidence but you present it without a	citation	Since this is a factual historical claim and since your
citation	citation	Generic	10	维度一	NO	124	ICLE-US-SCU-0001.3	288	if single women Janus Please double check all numbers and	citation	page numbers against your original sources Some statistics don t
citation	citation	Generic	10	维度一	NO	124	ICLE-US-SCU-0001.3	341	needs to be spelled out Be consistent with in text	citation	format author page number throughout Tone and Word Choice The
citation	citation	Generic	10	维度一	NO	126	ICLE-US-SCU-0002.1	324	think what do psychiatrists think happens to sensitive boys The	citation	for women dropping out of college The citation for Friedan
citation	citation	Generic	10	维度一	NO	126	ICLE-US-SCU-0002.1	332	boys The citation for women dropping out of college The	citation	for Friedan s cancer story The citation for the housewife
citation	citation	Generic	10	维度一	NO	126	ICLE-US-SCU-0002.1	339	of college The citation for Friedan s cancer story The	citation	for the housewife syndrome study Pollitt s actual argument about
citation	Citation	Generic	10	维度一	NO	128	ICLE-US-SCU-0002.3	537	reading sentences aloud to catch awkward constructions Source Integration and	Citation	Your quotations from Rick Reilly Tom Osborne and Joe Paterno
citation	citation	Generic	10	维度一	NO	128	ICLE-US-SCU-0002.3	621	matter or how they support your specific argument Ensure your	citation	style is consistent you use C C clarify what these
citation	citation	Generic	10	维度一	NO	128	ICLE-US-SCU-0002.3	638	C clarify what these refer to and follow a consistent	citation	format like MLA or APA Priority Revision Steps First Revise
citation	citation	Generic	10	维度一	NO	128	ICLE-US-SCU-0002.3	691	by line for grammar issues Fifth Polish quotation integration and	citation	formatting Your passion for this topic and command of the
citation	citation	Generic	10	维度一	NO	131	ICLE-US-SCU-0003.3	51	is feedback to help you strengthen the content structure and	citation	practices in your revision Strengths Your thesis clearly previews three
citation	citation	Generic	10	维度一	NO	131	ICLE-US-SCU-0003.3	172	reports properly formatted or reputable news sources Use a consistent	citation	style MLA or APA throughout Double check that every claim
citation	Citation	Generic	10	维度一	NO	133	ICLE-US-SCU-0004.1	286	s credibility Fill these in with specific well integrated evidence	Citation	format You ll need proper in text citations eg APA
citation	citation	Generic	10	维度一	NO	134	ICLE-US-SCU-0004.2	60	essay needs revision in several areas organization thesis clarity source	citation	and grammar mechanics Below are specific suggestions Thesis and Focus
citation	citation	Generic	10	维度一	NO	135	ICLE-US-SCU-0004.3	304	is powerful but it needs more context and importantly a	citation	This appears to reference the real Jenny Jones Show case
citation	citation	Generic	10	维度一	NO	137	ICLE-US-SCU-0005.1	279	Pollit contends that suggest the essay needs careful proofreading for	citation	mechanics Summary dominates over analysis Long stretches of the essay
citation	citation	Generic	10	维度一	NO	137	ICLE-US-SCU-0005.1	687	Adding analytical sentences that connect evidence to your argument Correcting	citation	format include a Works Cited page Careful proofreading for spelling
citation	citation	Generic	10	维度一	NO	138	ICLE-US-SCU-0005.2	383	claim Do you have any statistics or sources Even one	citation	would strengthen credibility here especially since you show you can
citation	Citation	Generic	10	维度一	NO	138	ICLE-US-SCU-0005.2	669	out of the streets remove the unnecessary comma before would	Citation	format Check your citation style guide MLA APA for how
citation	citation	Generic	10	维度一	NO	138	ICLE-US-SCU-0005.2	673	remove the unnecessary comma before would Citation format Check your	citation	style guide MLA APA for how to properly format the
citation	citation	Generic	10	维度一	NO	140	ICLE-US-SCU-0005.4	421	these undermine your credibility The Bob Costas quote needs a	citation	when where did he say this Tone and Word Choice
citation	Citation	Generic	10	维度一	NO	141	ICLE-US-SCU-0006.1	232	rather than leaving it as an unsupported aside Evidence and	Citation	There are two places marked with where quotations are missing
citation	citation	Generic	10	维度一	NO	141	ICLE-US-SCU-0006.1	262	Friedan and from Ralph s Story with proper in text	citation	author page number or paragraph number depending on your citation
citation	citation	Generic	10	维度一	NO	141	ICLE-US-SCU-0006.1	272	citation author page number or paragraph number depending on your	citation	style Right now the essay promises evidence Friedan wrote Ralph
citation	citation	Generic	10	维度一	NO	143	ICLE-US-SCU-0006.3	72	in three main areas argumentation analysis source integration and mechanics	citation	format Below are specific suggestions Strengthen Your Argument Not Just
citation	citation	Generic	10	维度一	NO	143	ICLE-US-SCU-0006.3	338	recipients This is more effective than presenting the fact and	citation	with no lead in Follow quotes with your own analysis
citation	citation	Generic	10	维度一	NO	143	ICLE-US-SCU-0006.3	421	sentence structure Many paragraphs follow the same pattern claim quote	citation	Mix this up with paraphrase synthesis of multiple sources in
citation	Citation	Generic	10	维度一	NO	143	ICLE-US-SCU-0006.3	440	sources in one sentence and your own transitional commentary Fix	Citation	and Mechanical Errors There are several recurring technical issues that
citation	citation	Generic	10	维度一	NO	143	ICLE-US-SCU-0006.3	531	carefully for these OCR type or typing errors In text	citation	format Follow a consistent style MLA given your parenthetical citations
citation	citation	Generic	10	维度一	NO	143	ICLE-US-SCU-0006.3	545	consistent style MLA given your parenthetical citations Page ranges and	citation	placement should be standardized eg Silverstein is correct but ensure
citation	citation	Generic	10	维度一	NO	146	ICLE-US-SCU-0007.3	684	text citations like Hepburn should be checked against your assigned	citation	style APA MLA for correct formatting and a Works Cited
citation	citation	Generic	10	维度一	NO	146	ICLE-US-SCU-0007.3	747	Directly respond to the counterargument about creative freedom Proofread for	citation	consistency punctuation and factual accuracy With a clearer argumentative throughline
citation	citation	Generic	10	维度一	NO	149	ICLE-US-SCU-0008.3	63	a tightly argued essay My feedback focuses on organization argumentation	citation	mechanics and language since improving these will make your genuine
citation	citation	Generic	10	维度一	NO	149	ICLE-US-SCU-0008.3	335	few use them to defend themselves this needs evidence or	citation	as written it sounds like an opinion Firearms are certainly
citation	citation	Generic	10	维度一	NO	149	ICLE-US-SCU-0008.3	392	claim ask Where is my evidence and make sure a	citation	or explanation immediately follows You do this well with the
citation	Citation	Generic	10	维度一	NO	149	ICLE-US-SCU-0008.3	434	Founding Fathers foresaw rather than argument Use of Sources and	Citation	There are several mechanical problems here The name Cozic is
citation	citation	Generic	10	维度一	NO	149	ICLE-US-SCU-0008.3	799	and reorganize paragraphs around it Support every assertion with a	citation	or clear reasoning Proofread all citations for accuracy especially Cozic
citation	Citation	Generic	10	维度一	NO	152	ICLE-US-SCU-0009.3	552	know should begin with a capital letter after the period	Citation	consistency You cite page numbers alone for Ryan after the
citation	citation	Generic	10	维度一	NO	152	ICLE-US-SCU-0009.3	572	the first mention eg make sure this follows your required	citation	style consistently and double check you re not missing citations
citation	citation	Generic	10	维度一	NO	152	ICLE-US-SCU-0009.3	593	for paraphrased material eg the Hollingworth quote needs a full	citation	the first time Conclusion Your conclusion introduces new ideas the
citation	citation	Generic	10	维度一	NO	153	ICLE-US-SCU-009.4	172	specific time claims unless you can support them with a	citation	Structure and Paragraphing The essay would benefit from clearer organization
citation	citation	Generic	10	维度一	NO	154	ICLE-US-SCU-0010.2	361	a source Where did this number come from Without a	citation	readers may doubt its accuracy The same applies to claims
citation	citation	Generic	10	维度一	NO	155	ICLE-US-SCU-0010.3	60	you need to sharpen your thesis improve organization and address	citation	source issues Below are specific areas for revision Thesis and
citation	Citation	Generic	10	维度一	NO	155	ICLE-US-SCU-0010.3	413	vs paper debate which somewhat distracts from your main argument	Citation	and Source Integration You cite Recycler s Bill of Rights
citation	citation	Generic	10	维度一	NO	155	ICLE-US-SCU-0010.3	471	inconsistent in format make sure you re following a consistent	citation	style MLA APA etc as required by your assignment Quotations
citation	citation	Generic	10	维度一	NO	155	ICLE-US-SCU-0010.3	513	of Rights most plastic can be recycled Suggestion Review your	citation	format with your instructor s guidelines and ensure every source
