query_word	match_form	corpus	groups	layers	merge_expanded	doc_id	filename	token_pos	left	node	right
academic	academic	Generic	2,10	维度一	NO	202	ICLE-US-MICH-0002.1	532	phrases are a little awkward or too informal For an	academic	essay aim for precise and formal wording For example has
academic	academic	Generic	2,10	维度一	NO	203	ICLE-US-MICH-0003.1	244	gives a clearer roadmap for the essay Use a more	academic	tone Some phrases sound too conversational for an academic essay
academic	academic	Generic	2,10	维度一	NO	203	ICLE-US-MICH-0003.1	253	more academic tone Some phrases sound too conversational for an	academic	essay For example I feel Not to mention EVERYTHING a
academic	academic	Generic	2,10	维度一	NO	203	ICLE-US-MICH-0003.1	275	of wires These expressions make the essay sound informal In	academic	writing try to use a calm and precise style Examples
academic	academic	Generic	2,10	维度一	NO	203	ICLE-US-MICH-0003.1	672	spelling and word choice errors Replace informal phrases with more	academic	language Explain your examples more fully Reduce exaggerated statements Final
academic	academic	Generic	2,10	维度一	NO	203	ICLE-US-MICH-0003.1	740	carefully this can become a much stronger and more persuasive	academic	essay
academic	academic	Generic	2,10	维度一	NO	204	ICLE-US-MICH-0004.1	596	reflect on that knowledge is improving Style suggestions Use formal	academic	vocabulary Some phrases can be made more academic all of
academic	academic	Generic	2,10	维度一	NO	204	ICLE-US-MICH-0004.1	604	Use formal academic vocabulary Some phrases can be made more	academic	all of humanity is good but avoid repeating emotional phrases
academic	academic	Generic	2,10	维度一	NO	204	ICLE-US-MICH-0004.1	677	many social structures and attitudes This sounds more precise and	academic	Suggested revision strategy When revising try this order Write a
academic	academic	Generic	2,10	维度一	NO	204	ICLE-US-MICH-0004.1	777	focus on presenting it in a more structured and polished	academic	form
academic	academic	Generic	2,10	维度一	NO	205	ICLE-US-MICH-0005.1	533	In reality equality was never fully achieved B Use formal	academic	style Avoid use and T V repeatedly write television if
academic	academic	Generic	2,10	维度一	NO	206	ICLE-US-MICH-0006.1	505	is expressive but sometimes it becomes too dramatic for an	academic	argumentative essay Phrases like greatest Nemesis and slowly destroy us
academic	Academic	Generic	2,10	维度一	NO	206	ICLE-US-MICH-0006.1	521	Nemesis and slowly destroy us sound literary rather than analytical	Academic	writing is usually stronger when it is clear and precise
academic	academic	Generic	2,10	维度一	NO	206	ICLE-US-MICH-0006.1	563	to remove all passion but choose words that sound more	academic	Grammar and sentence clarity Several sentences are either run on
academic	academic	Generic	2,10	维度一	NO	206	ICLE-US-MICH-0006.1	782	Explaining the link between technology and isolation Using a more	academic	tone Correcting run on sentences and unclear phrasing If you
academic	academic	Generic	2,10	维度一	NO	207	ICLE-US-MICH-0007.1	551	undeniable This sounds more formal and argumentative Use a more	academic	tone Some expressions are a little informal or too general
academic	academic	Generic	2,10	维度一	NO	207	ICLE-US-MICH-0007.1	571	general such as wonderful things fun and exciting Try more	academic	wording valuable functions increase engagement improve efficiency enhance productivity Suggested
academic	academic	Generic	2,10	维度一	NO	208	ICLE-US-MICH-0008.1	685	darkest consequences of modern scientific knowledge atomic weapons Tone and	academic	style Try to use a more formal academic tone Phrases
academic	academic	Generic	2,10	维度一	NO	208	ICLE-US-MICH-0008.1	693	Tone and academic style Try to use a more formal	academic	tone Phrases like came onto the scene and if you
academic	academic	Generic	2,10	维度一	NO	208	ICLE-US-MICH-0008.1	708	onto the scene and if you will sound conversational In	academic	writing aim for precise and direct wording Also if you
academic	academic	Generic	2,10	维度一	NO	208	ICLE-US-MICH-0008.1	768	bombs Edit grammar spelling and punctuation carefully Use more precise	academic	language Final comment This essay shows strong intellectual curiosity and
academic	academic	Generic	2,10	维度一	NO	208	ICLE-US-MICH-0008.1	791	desire to think deeply That is an excellent quality in	academic	writing Your next step is to make your ideas clearer
academic	academic	Generic	2,10	维度一	NO	209	ICLE-US-MICH-0009.1	319	into complete paragraphs with formal transitions Use a more formal	academic	tone Some phrases sound conversational or emotional rather than academic
academic	academic	Generic	2,10	维度一	NO	209	ICLE-US-MICH-0009.1	329	academic tone Some phrases sound conversational or emotional rather than	academic	For example Why should we say those with cars go
academic	academic	Generic	2,10	维度一	NO	209	ICLE-US-MICH-0009.1	706	more precise organizing paragraphs more clearly using a more formal	academic	style correcting grammar and vocabulary errors You already have meaningful
academic	academic	Generic	2,10	维度一	NO	210	ICLE-US-MICH-0010.1	106	the argument Paragraph concludes by restating the main idea Appropriate	academic	tone Expressions like On the contrary therefore and however help
academic	academic	Generic	2,10	维度一	NO	210	ICLE-US-MICH-0010.1	334	These phrases make your essay sound dramatic but they weaken	academic	credibility if you do not provide evidence Use more cautious
academic	Academic	Generic	2,10	维度一	NO	210	ICLE-US-MICH-0010.1	354	cautious language many Americans in some families for many viewers	Academic	writing is often stronger when it avoids claims that are
academic	academic	Generic	2,10	维度一	NO	211	ICLE-US-MICH-0011.1	322	and the Baby Boom is not clearly proven In an	academic	argument avoid claims that sound absolute or speculative unless you
academic	academic	Generic	2,10	维度一	NO	211	ICLE-US-MICH-0011.1	379	contributed to a growing surviving population Use a more formal	academic	tone Some phrases are too conversational For sure I m
academic	academic	Generic	2,10	维度一	NO	211	ICLE-US-MICH-0011.1	438	avoid all caps like CAUSE unless you are quoting In	academic	writing emphasis should come from wording not typography Correct grammar
academic	academic	Generic	2,10	维度一	NO	211	ICLE-US-MICH-0011.1	612	build protection against the disease This sounds more precise and	academic	Example of a possible revision of your opening For centuries
academic	academic	Generic	2,10	维度一	NO	211	ICLE-US-MICH-0011.1	742	and a meaningful topic With clearer structure and more precise	academic	language this essay could become much more persuasive
academic	academic	Generic	2,10	维度一	NO	212	ICLE-US-MICH-0012.1	76	areas thesis and argument development grammar and word choice formal	academic	style Strengths Clear topic You stay focused on the effects
academic	academic	Generic	2,10	维度一	NO	212	ICLE-US-MICH-0012.1	145	your opinion but the thesis can be more precise and	academic	Right now the first paragraph includes several ideas but they
academic	academic	Generic	2,10	维度一	NO	212	ICLE-US-MICH-0012.1	312	sentence explanation example concluding sentence C Use a more formal	academic	style Several expressions are too informal for an academic essay
academic	academic	Generic	2,10	维度一	NO	212	ICLE-US-MICH-0012.1	321	formal academic style Several expressions are too informal for an	academic	essay Examples in my opinion unnecessary if the whole essay
academic	academic	Generic	2,10	维度一	NO	213	ICLE-US-MICH-0013.1	608	or cases that remain undetected Style suggestions To sound more	academic	Avoid I feel unless your teacher asks for personal opinion
academic	academic	Generic	2,10	维度一	NO	213	ICLE-US-MICH-0013.1	777	point correct grammar and spelling errors use a more formal	academic	tone You already have the basis of a persuasive essay
academic	academic	Generic	2,10	维度一	NO	214	ICLE-US-MICH-0014.1	343	seen since its genesis This is too dramatic for an	academic	essay Use a more measured claim such as bringing one
academic	academic	Generic	2,10	维度一	NO	214	ICLE-US-MICH-0014.1	368	political changes of the modern era Use a more formal	academic	style Some phrases are poetic but they reduce clarity Academic
academic	Academic	Generic	2,10	维度一	NO	214	ICLE-US-MICH-0014.1	378	academic style Some phrases are poetic but they reduce clarity	Academic	argument usually works better with precise wording Examples our small
academic	academic	Generic	2,10	维度一	NO	214	ICLE-US-MICH-0014.1	709	two focused body paragraphs Replace overly dramatic phrases with precise	academic	language Correct grammar spelling and punctuation sentence by sentence Add
academic	academic	Generic	2,10	维度一	NO	214	ICLE-US-MICH-0014.1	776	and language control this could become a persuasive and effective	academic	essay
academic	academic	Generic	2,10	维度一	NO	216	ICLE-US-MICH-0016.1	209	family relationships and values This version is more direct and	academic	Improve paragraph development Some paragraphs contain several ideas at once
academic	academic	Generic	2,10	维度一	NO	216	ICLE-US-MICH-0016.1	285	As a result For example Therefore Use a more formal	academic	style Some expressions are too informal for an academic essay
academic	academic	Generic	2,10	维度一	NO	216	ICLE-US-MICH-0016.1	294	formal academic style Some expressions are too informal for an	academic	essay with a push of a button yonkies fast accurate
academic	academic	Generic	2,10	维度一	NO	216	ICLE-US-MICH-0016.1	721	The main work now is improving grammar word choice and	academic	style so that your argument sounds more polished and persuasive
